deslocamento,JFC1,JFC2,JHC1,JHC2,JM1C1,JM1C2,JM2C1,JM2C2,PFC1,PFC2,PHC1,PHC2,PM1C1,PM1C2,PM2C1,PM2C2,expC1,expC2
-0.357,0.111523401605387,0.11050041398155899,0.11214089100747,0.11057994825256698,0.11137738581127901,0.108729725782955,0.11401579606933901,0.11240281008861301,0.0875522097369057,0.0828934438086295,0.10618200644639099,0.10408150301782301,0.11695886302107401,0.11629772299895,0.115167862912679,0.11414157177968198,,
-0.36266666666666664,0.11407321524167201,0.11309495783168,0.11469905194887402,0.11318956329850301,0.11394649957066,0.11140251985469699,0.11664185338473501,0.11513777731686199,0.0901448389606666,0.0857198137772864,0.108724681019256,0.10666554527870098,0.11951357771655999,0.11913901451672601,0.117697956267235,0.116859941134748,,
-0.3683333333333333,0.116600793149745,0.115658592886533,0.117241303898135,0.11577541846837901,0.11649613698575399,0.114041434940469,0.11923861330327601,0.11783400154753698,0.0927288764591403,0.0885317648442242,0.11125222536596902,0.109228882465805,0.122046143279505,0.12192247559829401,0.12021728670526899,0.11955178595125901,,
-0.374,0.11911068891821198,0.11819636612414801,0.11977017442801599,0.118341243222585,0.119029428549091,0.116651052575117,0.121810604873771,0.12049411394690501,0.095304525584354,0.091329395706833,0.113766645141626,0.111774371117365,0.12456021287487701,0.1246500459561,0.12272675304394001,0.12221868755156,,
-0.3796666666666666,0.12160677727685401,0.12071319298439401,0.122287788478494,0.12089030435304302,0.121549059628875,0.11923563265487101,0.124362332198919,0.123121401411372,0.0978719970221961,0.0941128476205848,0.116269622372962,0.11430449682144803,0.127059053122093,0.12732497262759498,0.12522719052727302,0.124862314281383,,
-0.3853333333333333,0.1240920594987,0.12321358595022801,0.12479591067035001,0.123425383552507,0.124057289996202,0.121799068040273,0.126897993842086,0.12571981346382502,0.10043150790635699,0.0968822954462699,0.118762545598198,0.116821393147319,0.12954545632324999,0.129951966046149,0.127719369392698,0.12748440350866,,
-0.391,0.126568665927375,0.125701407932981,0.12729599139826,0.125948798520639,0.126555987507071,0.124344835294719,0.12942127003123402,0.128293724560297,0.10298328034152601,0.0996379406371009,0.12124654952906899,0.11932686235577801,0.13202172012597402,0.132537080158569,0.130203995699804,0.130086737659021,,
-0.3966666666666666,0.129038078658657,0.128179667772636,0.129789214842114,0.12846245199551298,0.129046670117586,0.12687596080079902,0.13193520250253302,0.130847577512892,0.10552754037984699,0.102380006209517,0.12372256332073199,0.121822397134888,0.134489674595185,0.13508725495461402,0.132681712279713,0.1326711135798,,
-0.4023333333333333,0.131501406343357,0.130650459798699,0.132276538760768,0.13096789114756,0.131530550993985,0.129395012946877,0.134442153374827,0.133385544413067,0.10806451711705801,0.10510873309935302,0.126191358601679,0.12430920726997,0.136950739847815,0.137609639803164,0.135153101665476,0.135239308735074,,
-0.4079999999999999,0.133959549974701,0.13311513779269998,0.13475872291548,0.133466366438966,0.134008582956444,0.131904121341451,0.136943825064051,0.13591129102157698,0.11059444181630801,0.107824377870251,0.12865359216798,0.126788256354515,0.139405994162663,0.140110928322423,0.137618689010496,0.137793046090846,,
-0.4136666666666666,0.13641323292945198,0.135574613655938,0.137236344254282,0.135958886298231,0.136481501420007,0.134405016998723,0.139441334457488,0.13842786579319502,0.11311754706031,0.110527210564199,0.131109839341431,0.129260309141742,0.141856244296317,0.142596890295948,0.140078946199579,0.140333962874273,,
-0.41933333333333334,0.138863008025453,0.138029596298449,0.13970980926066798,0.13844626582188096,0.13894986497381798,0.136899084282819,0.14193533755619298,0.14093768346142402,0.115634065778511,0.11321751362859299,0.13356062028160498,0.131725982235301,0.14430208904287803,0.145072159953087,0.142534296481625,0.142863582952083,,
-0.425,0.14130934100132997,0.140480672387641,0.142179378878594,0.14092916492572,0.141414095201881,0.139387415595167,0.144426181305585,0.14344255478135398,0.118144231019891,0.11589558116132001,0.13600641475572198,0.13418578959443,0.146743972334942,0.147540235408615,0.144985118006544,0.145383297419549,,
-0.43066666666666664,0.143752710376516,0.142928294358144,0.144645210917272,0.14340811067197398,0.14387451326454,0.14187086236173801,0.14691404638600303,0.14594373347793202,0.12064827442444999,0.11856171853486801,0.138447669184655,0.136640178942892,0.149182226503866,0.15000360725178602,0.147431749296387,0.14789435297945902,,
-0.4363333333333333,0.14619361761891697,0.145372820079606,0.147107409537393,0.145883502956068,0.146331372107852,0.14435007880632,0.14939905073666299,0.14844198490077698,0.123146426020218,0.12121624147927301,0.140884794438475,0.13908955895414402,0.151617104789763,0.15246394356612303,0.14987449312832998,0.150397847603836,,
-0.44199999999999995,0.14863248870073098,0.14781461972475501,0.14956606322098198,0.14835561301476502,0.148784881841781,0.146825558115703,0.151881306956176,0.15093768934513502,0.125638913602626,0.123859476089886,0.14331815873884804,0.141534317751182,0.154048806268871,0.15492228158538698,0.152313620193986,0.15289473316986,,
